a_1,a_2,b_1,b_2,g_1,g_2,steps til period gets recognized,time period,horizontal period,average time in seconds per peeling,average tube thickness in Period,average vertical translation in period,max tube thickness in period
1,8,18,19,1,1,136,57,76,0.0004817661226104578,0.9766154838098312,0.40350877192982454,1.0252770083125142
1,8,19,20,1,1,35,15,20,0.00019861698150634764,0.828437500000061,0.4,0.8800000000001376
1,22,0,1,1,1,8,4,22,0.00013736883799235025,0.5848484848484944,0.25,0.6111111111111214
1,22,1,1,1,1,8,4,22,0.00014547506968180338,0.58484848484851,0.25,0.6111111111111427
1,22,1,2,1,1,3,3,11,0.0001821120580037435,0.40340909090909705,0.3333333333333333,0.6363636363636402
1,22,1,3,1,1,87,36,66,0.0004062071079161109,0.8608039858041467,0.3055555555555556,0.8952020202026034
1,22,1,4,1,1,51,24,44,0.00028966267903645835,0.7681944444444794,0.2916666666666667,0.7806186868687632
1,22,1,5,1,1,172,60,110,0.00062470189456282,0.9185842026830703,0.2833333333333333,0.976818181820363
1,22,1,6,1,1,47,18,33,0.00022705518282376802,0.7265417331207249,0.2777777777777778,0.7929292929293297
1,22,1,7,1,1,183,84,154,0.0008914301011446263,0.9462212157598112,0.32142857142857145,0.9547773654940102
1,22,1,8,1,1,99,48,88,0.0005212916808874429,0.8984375000001047,0.3125,0.9438920454546178
1,22,1,9,1,1,219,108,198,0.0011017286084842974,0.9539521102990483,0.28703703703703703,0.9883557800285416
1,22,1,10,1,1,60,30,55,0.00032406383090549044,0.8186933854676782,0.26666666666666666,0.8448989898992068
1,22,1,11,1,1,4,4,22,0.00016066431999206543,0.5717171717171873,0.25,0.6111111111111711
1,22,1,12,1,1,193,72,132,0.0007361313082137197,0.9169823232329902,0.2638888888888889,0.9169823232350609
1,22,1,13,1,1,388,156,286,0.001681017963325276,0.9737608055867555,0.27564102564102566,1.0299220010856516
1,22,1,14,1,1,98,42,77,0.00047525337764195034,0.8721793157010865,0.2857142857142857,0.9128014842303855
1,22,1,15,1,1,398,180,330,0.0020705321255852192,0.9768050672514271,0.29444444444444445,1.01156565657584
1,22,1,16,1,1,202,96,176,0.0010913858477701276,0.9470935596300895,0.3020833333333333,0.9731889204549589
1,22,1,17,1,1,412,204,374,0.0023070686049275584,0.9799089297959926,0.3088235294117647,0.998309216756752
1,22,1,18,1,1,156,54,99,0.0005800939741588774,0.9054509743907068,0.31481481481481466,0.9096520763197304
1,22,1,19,1,1,628,228,418,0.002473865156975862,0.9828343371599441,0.3201754385964912,0.9883215814843425
1,22,1,20,1,1,318,120,220,0.0012810774589782437,0.9614960555988838,0.325,0.9637500000044383
1,22,2,3,1,1,87,36,66,0.00039416987721512957,0.8608039858041168,0.3055555555555556,0.895202020202305
1,22,2,5,1,1,160,60,110,0.0006445949727838689,0.9117436661704157,0.31666666666666665,0.9163636363646219
1,22,2,7,1,1,200,84,154,0.0008494425827348737,0.9442049547102825,0.27380952380952384,1.0187847866445736
1,22,2,9,1,1,305,108,198,0.0011360951255077888,0.9628522740158286,0.32407407407407407,0.9950897867606727
1,22,2,11,1,1,7,4,22,0.00017452239990234375,0.5848484848485136,0.25,0.6111111111111622
1,22,2,13,1,1,368,156,286,0.001633205941615214,0.9706189205241771,0.30128205128205127,0.9946880043135025
1,22,2,15,1,1,375,180,330,0.00193629823289476,0.9794996930667654,0.3277777777777778,0.9848989899073786
1,22,2,17,1,1,418,204,374,0.002172255822699936,0.9781788259899937,0.29901960784313725,0.9965791129434365
1,22,2,19,1,1,460,228,418,0.0023652114147363706,0.9846427538582896,0.27631578947368424,1.0340279526863014
1,22,3,4,1,1,51,24,44,0.0002913316090901693,0.7681944444444957,0.2916666666666667,0.7806186868688485
1,22,3,5,1,1,160,60,110,0.0006304892626675693,0.9117436661703797,0.31666666666666665,0.9163636363646219
1,22,3,7,1,1,191,84,154,0.000877043984153054,0.9352231801819864,0.2976190476190476,0.950139146570109
1,22,3,8,1,1,106,48,88,0.0005089942511025961,0.8965822124306165,0.2708333333333333,0.9382102272729753
1,22,3,10,1,1,83,30,55,0.00034126560244940026,0.8336363636364429,0.3,0.9290909090911441
1,22,3,11,1,1,11,4,22,0.0001492023468017578,0.5717171717171856,0.25,0.6111111111111427
1,22,3,13,1,1,351,156,286,0.0016932844880534817,0.9729582029962148,0.3269230769230769,0.9747175901175069
1,22,3,14,1,1,93,42,77,0.00046556790669759115,0.8925389394660337,0.30952380952380953,0.9879406307982208
1,22,3,16,1,1,218,96,176,0.0009871949056151567,0.9376775568183388,0.2604166666666667,0.9376775568184712
1,22,3,17,1,1,450,204,374,0.002078005297832897,0.9707455174631333,0.25980392156862747,0.9707455174793722
1,22,3,19,1,1,663,228,418,0.0024033775500844493,0.9824341926626738,0.29385964912280704,1.0097267690944136
1,22,3,20,1,1,327,120,220,0.0012684593798063478,0.9664998121729702,0.30833333333333335,1.0055681818230369
1,22,4,5,1,1,172,60,110,0.0006175041198730469,0.9185842026831387,0.2833333333333333,0.9768181818199082
1,22,4,7,1,1,191,84,154,0.0008634021065451882,0.9352231801819869,0.2976190476190476,0.950139146570109
1,22,4,9,1,1,227,108,198,0.0010880982697899662,0.9518863456185289,0.26851851851851855,0.9866722783463047
1,22,4,11,1,1,7,4,22,0.00017584453929554331,0.5717171717171944,0.25,0.611111111111132
1,22,4,13,1,1,359,156,286,0.001650592655811495,0.9730395767906853,0.3141025641025641,0.9971086605764867
1,22,4,15,1,1,424,180,330,0.0018096483306379507,0.9668686868735403,0.2611111111111111,0.9668686868826626
1,22,4,17,1,1,605,204,374,0.002178218367662654,0.983283974871331,0.31862745098039214,1.000353884890501
1,22,4,19,1,1,650,228,418,0.0024095643354168244,0.9836755890749286,0.3026315789473684,1.0111118106481172
1,22,5,6,1,1,47,18,33,0.00023217568030724158,0.726541733120708,0.2777777777777778,0.7929292929293581
1,22,5,7,1,1,200,84,154,0.0008555944536773252,0.9442049547101277,0.27380952380952384,1.0187847866445736
1,22,5,8,1,1,106,48,88,0.0005042676801805372,0.8965822124306223,0.2708333333333333,0.9382102272729753
1,22,5,9,1,1,227,108,198,0.0010819648628804222,0.9518863456189445,0.26851851851851855,0.9866722783426667
1,22,5,11,1,1,7,4,22,0.0001832788640802557,0.5848484848485015,0.25,0.6111111111111285
1,22,5,12,1,1,172,72,132,0.0007823832699509918,0.9283978483473915,0.3194444444444444,0.932133838387017
1,22,5,13,1,1,377,156,286,0.0016079441020457428,0.9687361878715353,0.28846153846153844,0.9928052716604725
1,22,5,14,1,1,102,42,77,0.0004455794890721639,0.8603278873215439,0.2619047619047619,0.8732477839628245
1,22,5,16,1,1,195,96,176,0.001056306550592901,0.9544887095836231,0.3229166666666667,0.9774502840919013
1,22,5,17,1,1,425,204,374,0.0021214758080026113,0.9816413352939023,0.28921568627450983,1.0245753381750546
1,22,5,18,1,1,115,54,99,0.0006011265974778396,0.889029180696306,0.25925925925925924,0.8890291806969799
1,22,5,19,1,1,467,228,418,0.0023585552791897343,0.9796463772910329,0.2675438596491228,1.0070825988586876
1,22,6,7,1,1,183,84,154,0.0008901371045059032,0.9462212157597515,0.32142857142857145,0.9547773654944649
1,22,6,11,1,1,7,4,22,0.00017255002802068537,0.5848484848485,0.25,0.6111111111111285
1,22,6,13,1,1,399,156,286,0.0015728198730193817,0.9618074233487302,0.26282051282051283,0.9618074233585503
1,22,6,17,1,1,440,204,374,0.0020910768035035695,0.9797539493211346,0.269607843137255,1.0226879522033414
1,22,6,19,1,1,616,228,418,0.002474979201764292,0.9861658047110157,0.32894736842105265,0.9904621002569911
1,22,7,8,1,1,99,48,88,0.0005134611713642976,0.8984375000001047,0.3125,0.9438920454546178
1,22,7,9,1,1,305,108,198,0.0011262893676757812,0.962852274015456,0.32407407407407407,0.995089786760218
1,22,7,10,1,1,83,30,55,0.0003504352231996249,0.8336363636365415,0.3,0.929090909091201
1,22,7,11,1,1,7,4,22,0.00015414844859730113,0.5717171717171924,0.25,0.6111111111111285
1,22,7,12,1,1,172,72,132,0.0007623033445389544,0.9283978483472145,0.3194444444444444,0.932133838385198
1,22,7,13,1,1,399,156,286,0.0016023562835143492,0.9618074233489377,0.26282051282051283,0.9618074233567313
1,22,7,15,1,1,415,180,330,0.0018317627305744074,0.9743808248275444,0.2722222222222222,1.0091414141570567
1,22,7,16,1,1,209,96,176,0.0009910630398109312,0.9442526505392248,0.28125,0.9703480113639671
1,22,7,17,1,1,593,204,374,0.0021880624285306655,0.9819977136602354,0.3284313725490196,0.9833280906168511
1,22,7,18,1,1,107,54,99,0.0005736188118502221,0.9103713906746964,0.2962962962962963,0.9618406285085257
1,22,7,19,1,1,474,228,418,0.0023248643956632698,0.9738101233992963,0.25877192982456143,0.9738101234179339
1,22,7,20,1,1,351,120,220,0.0012248544429770954,0.9597004132249718,0.275,1.0010227272778138
1,22,8,9,1,1,219,108,198,0.001098982784726204,0.953952110299193,0.28703703703703703,0.9883557800285416
1,22,8,11,1,1,11,4,22,0.00014375050862630207,0.5717171717171915,0.25,0.6111111111111711
1,22,8,13,1,1,377,156,286,0.0016062738300488097,0.9687361878719813,0.28846153846153844,0.9928052716622915
1,22,8,15,1,1,415,180,330,0.00212297038871701,0.974380824827507,0.2722222222222222,1.0091414141606947
1,22,8,17,1,1,433,204,374,0.00238296749827626,0.9805403601439819,0.27941176470588236,1.0234743630280718
1,22,8,19,1,1,638,228,418,0.0025766121597818633,0.9809456441375602,0.31140350877192985,0.9864328884650604
1,22,9,10,1,1,60,30,55,0.0003396378623114692,0.8186933854677253,0.26666666666666666,0.8448989898991215
1,22,9,11,1,1,7,4,22,0.00015850500626997515,0.5848484848484958,0.25,0.6111111111111214
1,22,9,13,1,1,359,156,286,0.0017590055187929024,0.973039576790818,0.3141025641025641,0.9971086605801247
1,22,9,14,1,1,102,42,77,0.00047449602021111385,0.8603278873215127,0.2619047619047619,0.8732477839624835
1,22,9,16,1,1,209,96,176,0.0010239077396080143,0.9442526505392248,0.28125,0.9703480113639671
1,22,9,17,1,1,433,204,374,0.0022981900435227612,0.9805403601438966,0.27941176470588236,1.0234743630280718
1,22,9,19,1,1,676,228,418,0.002555554946966931,0.9855241439375263,0.2850877192982456,1.0349093427576008
1,22,9,20,1,1,243,120,220,0.0011594748694049425,0.9501136363656323,0.25833333333333336,0.9501136363706166
1,22,10,11,1,1,4,4,22,0.0001405179500579834,0.5717171717172025,0.25,0.611111111111228
1,22,10,13,1,1,351,156,286,0.0017790295903734436,0.972958202995649,0.3269230769230769,0.9747175901138689
1,22,10,17,1,1,593,204,374,0.002125736461529319,0.9819977136604031,0.3284313725490196,0.9833280906168511
1,22,10,19,1,1,676,228,418,0.0024137043319972214,0.9855241439379671,0.2850877192982456,1.0349093427576008
1,22,11,12,1,1,193,72,132,0.0007144109258111918,0.9169823232331191,0.2638888888888889,0.9169823232343788
1,22,11,13,1,1,368,156,286,0.0015896313063060964,0.9706189205241882,0.30128205128205127,0.9946880043171404
1,22,11,14,1,1,93,42,77,0.0004422046520091869,0.892538939466125,0.30952380952380953,0.9879406307984482
1,22,11,15,1,1,424,180,330,0.0018133430291485313,0.9668686868725381,0.2611111111111111,0.9668686868826626
1,22,11,16,1,1,195,96,176,0.0009843614912524667,0.9544887095836136,0.3229166666666667,0.9774502840919013
1,22,11,17,1,1,440,204,374,0.0020270099551040932,0.9797539493209938,0.2696078431372549,1.0226879522033414
1,22,11,18,1,1,107,54,99,0.0005515391782203817,0.9103713906748933,0.2962962962962963,0.9618406285078436
1,22,11,19,1,1,638,228,418,0.0024074902435373214,0.980945644137443,0.31140350877192985,0.9864328884650604
1,22,11,20,1,1,243,120,220,0.0011968028118459317,0.9501136363652123,0.25833333333333336,0.9501136363696787
1,22,12,13,1,1,388,156,286,0.001586712896823883,0.9737608055870276,0.27564102564102566,1.0299220010892896
1,22,12,17,1,1,425,204,374,0.0020970934335681327,0.9816413352931571,0.28921568627450983,1.0245753381750546
1,22,12,19,1,1,474,228,418,0.0022475980965160577,0.9738101234010998,0.25877192982456143,0.9738101234179339
1,22,13,14,1,1,98,42,77,0.00043062823159354074,0.8721793157011204,0.2857142857142857,0.9128014842306129
1,22,13,15,1,1,375,180,330,0.001970163121953741,0.979499693066942,0.3277777777777778,0.9848989899110165
1,22,13,16,1,1,218,96,176,0.0009665982738421981,0.9376775568183411,0.2604166666666667,0.9376775568184712
1,22,13,17,1,1,605,204,374,0.0024144897060134943,0.9832839748725425,0.31862745098039214,1.0003538848977769
1,22,13,18,1,1,115,54,99,0.0005684830027924487,0.8890291806961764,0.25925925925925924,0.8890291806972073
1,22,13,19,1,1,616,228,418,0.0025905983707916113,0.9861658047105787,0.32894736842105265,0.9904621002497151
1,22,13,20,1,1,351,120,220,0.0016720872016469383,0.9597004132251934,0.275,1.0010227272787233
1,22,14,15,1,1,398,180,330,0.0022479856715482823,0.9768050672506978,0.29444444444444445,1.01156565657584
1,22,14,17,1,1,450,204,374,0.0027335955097770107,0.9707455174626572,0.25980392156862747,0.9707455174720963
1,22,14,19,1,1,467,228,418,0.0027003109883919035,0.9796463772907038,0.2675438596491228,1.0070825988732395
1,22,15,16,1,1,202,96,176,0.001085671002432804,0.9470935596301486,0.3020833333333333,0.9731889204558684
1,22,15,17,1,1,418,204,374,0.002612949567592412,0.9781788259894328,0.29901960784313725,0.9965791129470745
1,22,15,19,1,1,650,228,418,0.0028455238407456523,0.9836755890749214,0.3026315789473684,1.0111118106542563
1,22,16,17,1,1,412,204,374,0.0025367748427700685,0.9799089297961219,0.3088235294117647,0.998309216753114
1,22,16,19,1,1,663,228,418,0.0027622641403934637,0.9824341926630158,0.29385964912280704,1.0097267690980516
1,22,17,18,1,1,156,54,99,0.0006840876170567104,0.9054509743906225,0.3148148148148148,0.9096520763197304
1,22,17,19,1,1,460,228,418,0.0026566043149593263,0.9846427538580068,0.27631578947368424,1.0340279526790255
1,22,17,20,1,1,327,120,220,0.0014701422962299664,0.9664998121727636,0.30833333333333335,1.0055681818230369
1,22,18,19,1,1,628,228,418,0.002757211990445574,0.9828343371597991,0.3201754385964912,0.9883215814843425
1,22,19,20,1,1,318,120,220,0.0015418426086913504,0.9614960555993621,0.325,0.9637500000080763
1,44,0,1,1,1,11,5,22,0.00016476213932037354,0.5395622895622928,0.2,0.75
1,44,1,1,1,1,11,5,22,0.00024043023586273193,0.5395622895622932,0.2,0.75
1,44,1,2,1,1,9,5,22,0.00015223026275634766,0.510942760942771,0.2,0.75
1,44,1,3,1,1,64,30,66,0.00046257769807856136,0.7947214076247646,0.23333333333333334,0.9191919191920306
1,44,1,4,1,1,8,4,44,0.00031507015228271484,0.621843434343468,0.25,0.7279040404041695
1,44,1,5,1,1,58,25,110,0.0007255307163100645,0.8758974358976581,0.24,0.9536363636368606
1,44,1,6,1,1,64,30,66,0.000492666630034751,0.7938253502770508,0.23333333333333334,0.9191919191919737
1,44,1,7,1,1,145,70,154,0.001083961752958076,0.9308898121780511,0.21428571428571427,1.036178107608066
1,44,1,8,1,1,111,40,88,0.0005508053381711442,0.8378025683666942,0.225,0.8903093434347511
1,44,1,9,1,1,221,90,198,0.001255135060889928,0.9429212762554593,0.24444444444444444,0.9767115600467378
1,44,1,10,1,1,123,50,110,0.0006594354706692557,0.8780431768669842,0.22,0.9509090909098177
1,44,1,11,1,1,5,5,22,0.00015654563903808594,0.47138047138048184,0.2,0.7500000000000071
1,44,1,12,1,1,134,60,132,0.0008208370700324933,0.8949018877302588,0.21666666666666667,1.0006313131320894
1,44,1,13,1,1,269,130,286,0.0018922075591888046,0.9681979467668388,0.23076923076923078,1.0213824636939535
1,44,1,14,1,1,203,70,154,0.0011199097056965252,0.9086365233250533,0.24285714285714285,0.9883013811599994
1,44,1,15,1,1,410,150,330,0.00222683846950531,0.9666492742010181,0.24666666666666667,1.0049494949580549
1,44,1,16,1,1,216,80,176,0.001066847427471264,0.9200419511474385,0.2375,0.9463778409092356
1,44,1,17,1,1,450,170,374,0.002262984937237155,0.9780747232360029,0.22941176470588234,1.046083674118563
1,44,1,18,1,1,235,90,198,0.0013197656778188853,0.9396930230269924,0.2222222222222222,1.028900112235533
1,44,1,19,1,1,487,190,418,0.002640672765419085,0.9988527206226016,0.21578947368421053,1.1189876605531026
1,44,1,20,1,1,253,100,220,0.0012813289847657633,0.9470219521961408,0.21,1.100227272729171
1,44,2,3,1,1,64,30,66,0.00046284908943987905,0.7947214076247135,0.23333333333333334,0.919191919192258
1,44,2,5,1,1,122,50,110,0.0006808375203332236,0.8773301643892566,0.22,0.9509090909095903
1,44,2,7,1,1,139,70,154,0.0009732451735501084,0.9136442028800458,0.22857142857142856,0.9661410018561583
1,44,2,9,1,1,240,90,198,0.001168243090311686,0.9530685364024161,0.2111111111111111,1.0373176206522885
1,44,2,11,1,1,5,5,22,0.00015821456909179688,0.4751683501683548,0.2,0.7500000000000036
1,44,2,13,1,1,264,130,286,0.0018148246755454746,0.9552784268006629,0.23846153846153847,0.9841312533644668
1,44,2,15,1,1,304,150,330,0.002017070018247361,0.9980038798605495,0.20666666666666667,1.083434343439876
1,44,2,17,1,1,436,170,374,0.0025994761942243418,0.9766003179191537,0.2411764705882353,0.9947922127958009
1,44,2,19,1,1,467,190,418,0.002628977803153353,0.9856765871974845,0.23157894736842105,1.0417401158520079
1,44,3,4,1,1,8,4,44,0.0003702243169148763,0.6218434343434435,0.25,0.7279040404040487
1,44,3,5,1,1,122,50,110,0.0005899667739868164,0.8773301643891921,0.22,0.9509090909094198
1,44,3,7,1,1,202,70,154,0.0010285316144718842,0.9066803417913422,0.24285714285714285,0.9684601113183362
1,44,3,8,1,1,110,40,88,0.0005694119135538737,0.8409129403795013,0.225,0.8903093434346374
1,44,3,10,1,1,116,50,110,0.0007518817143267896,0.8760269360271384,0.24,0.9591919191922784
1,44,3,11,1,1,9,5,22,0.00022605487278529575,0.4713804713804756,0.2,0.7500000000000053
1,44,3,13,1,1,283,130,286,0.001697909745408028,0.9842964173572261,0.2076923076923077,1.0578267886030517
1,44,3,14,1,1,139,70,154,0.00094887286282042,0.9216061157714338,0.22857142857142856,0.9758812615964416
1,44,3,16,1,1,230,80,176,0.0010302882040700604,0.940996091314787,0.2125,1.0628551136369424
1,44,3,17,1,1,472,170,374,0.0023333777519772727,0.9967642695010741,0.21176470588235294,1.132667505513382
1,44,3,19,1,1,448,190,418,0.002565911944757061,0.9811273164450366,0.24736842105263157,1.0004476902104216
1,44,3,20,1,1,239,100,220,0.0013032163490587982,0.9237376237637246,0.23,1.0020454545483517
1,44,4,5,1,1,58,25,110,0.0010267855173133943,0.875897435897743,0.23999999999999994,0.9536363636370879
1,44,4,7,1,1,202,70,154,0.0010718396481345681,0.9066803417913534,0.24285714285714285,0.9684601113178815
1,44,4,9,1,1,234,90,198,0.001364166353955681,0.9269742603084843,0.2222222222222222,1.0289001122364851
1,44,4,11,1,1,9,5,22,0.00014357907431466238,0.5395622895623061,0.2,0.7500000000000071
1,44,4,13,1,1,273,130,286,0.0016270961714145858,0.9636696245636881,0.2230769230769231,1.0589026358293268
1,44,4,15,1,1,299,150,330,0.0018138444768824927,0.9820817446006096,0.21333333333333335,1.1170707070759818
1,44,4,17,1,1,463,170,374,0.0022336382059877707,0.9860018873892382,0.21764705882352942,1.1036489462167083
1,44,4,19,1,1,459,190,418,0.002352696905150803,0.9800695091808145,0.23684210526315788,1.0162427600189403
1,44,5,6,1,1,64,30,66,0.00039831120917137633,0.7938253502770672,0.23333333333333334,0.9191919191920306
1,44,5,7,1,1,139,70,154,0.0009753681255869888,0.9136442028801235,0.22857142857142856,0.9661410018561583
1,44,5,8,1,1,110,40,88,0.0006198883056640625,0.8409129403794912,0.225,0.8903093434346374
1,44,5,9,1,1,234,90,198,0.0013495992731165003,0.9269742603081015,0.2222222222222222,1.0289001122350783
1,44,5,11,1,1,9,5,22,0.0002139977046421596,0.4751683501683601,0.2,0.7500000000000142
1,44,5,12,1,1,133,60,132,0.0007802674189750395,0.895812634542461,0.21666666666666667,1.0006313131316347
1,44,5,13,1,1,259,130,286,0.0016721986559791859,0.9652231698636508,0.24615384615384617,1.0219353296292866
1,44,5,14,1,1,144,70,154,0.0008633181313487971,0.9174455100013831,0.21428571428571427,1.036178107608066
1,44,5,16,1,1,230,80,176,0.0010174597463300152,0.9293674593157712,0.2125,0.9725773358600236
1,44,5,17,1,1,429,170,374,0.0021858422306423792,0.9769981222232339,0.24705882352941178,1.0129058753725246
1,44,5,18,1,1,240,90,198,0.0011144529689442028,0.9741493074835191,0.2111111111111111,1.0836139169489343
1,44,5,19,1,1,478,190,418,0.002422615796506048,0.9865098901338872,0.22105263157894736,1.093112566111813
1,44,6,7,1,1,145,70,154,0.0008560557698094567,0.9308898121779421,0.21428571428571427,1.0361781076071566
1,44,6,11,1,1,9,5,22,0.0001747267586844308,0.4751683501683601,0.2,0.7500000000000142
1,44,6,13,1,1,277,130,286,0.0015964736516704138,0.9764256914891177,0.2153846153846154,1.0966917697733152
1,44,6,17,1,1,456,170,374,0.002106781965627457,0.980601048836969,0.2235294117647059,1.0747876690875273
1,44,6,19,1,1,501,190,418,0.0023248402668667252,1.0018923554145307,0.20526315789473684,1.0658524301252328
1,44,7,8,1,1,111,40,88,0.000508193148682449,0.8378025683667032,0.225,0.8903093434346374
1,44,7,9,1,1,240,90,198,0.001124745426755963,0.9530685364027903,0.2111111111111111,1.0373176206526296
1,44,7,10,1,1,116,50,110,0.0006400863808321666,0.8760269360272304,0.24,0.9591919191923353
1,44,7,11,1,1,9,5,22,0.0001405818121773856,0.5395622895622925,0.2,0.75
1,44,7,12,1,1,133,60,132,0.0007554755927367532,0.8958126345428187,0.21666666666666667,1.0006313131327715
1,44,7,13,1,1,277,130,286,0.00160732550468726,0.9764256914889354,0.2153846153846154,1.0966917697733152
1,44,7,15,1,1,432,150,330,0.0018628118783747618,0.9691858987238826,0.22666666666666666,1.0516161616196769
1,44,7,16,1,1,215,80,176,0.0010094561819302833,0.9262147906536394,0.2375,0.9463778409092356
1,44,7,17,1,1,479,170,374,0.0020825554299611707,0.9934949159764777,0.20588235294117646,1.103019817559698
1,44,7,18,1,1,220,90,198,0.001150589604531565,0.9424125257466776,0.24444444444444444,0.9767115600465104
1,44,7,19,1,1,493,190,418,0.0025677171318981345,1.0159140973961645,0.21052631578947367,1.1449886678565235
1,44,7,20,1,1,239,100,220,0.0013848377891698066,0.9237376237638858,0.23,1.0020454545483517
1,44,8,9,1,1,221,90,198,0.0012105707186977964,0.942921276255393,0.24444444444444444,0.9767115600470788
1,44,8,11,1,1,9,5,22,0.0002065896987915039,0.4713804713805014,0.2,0.7500000000000284
1,44,8,13,1,1,259,130,286,0.0016550827761848666,0.9652231698639071,0.24615384615384617,1.0219353296307077
1,44,8,15,1,1,432,150,330,0.001845924305342317,0.9691858987246577,0.22666666666666666,1.0516161616214958
1,44,8,17,1,1,441,170,374,0.00219830475540286,0.9757994972313019,0.23529411764705882,1.0175369613170915
1,44,8,19,1,1,472,190,418,0.002386198303130458,0.9867188293170391,0.22631578947368428,1.0673633845490258
1,44,9,10,1,1,123,50,110,0.0006277947067525345,0.8780431768669066,0.22,0.9509090909093629
1,44,9,11,1,1,5,5,22,0.00014600753784179687,0.4751683501683613,0.2,0.7500000000000142
1,44,9,13,1,1,273,130,286,0.0016109150633326832,0.9636696245635671,0.2230769230769231,1.0589026358311457
1,44,9,14,1,1,144,70,154,0.0008622430195318204,0.9174455100013146,0.21428571428571427,1.0361781076076113
1,44,9,16,1,1,215,80,176,0.0010052155640165685,0.9262147906536078,0.2375,0.9463778409092356
1,44,9,17,1,1,441,170,374,0.002141168972084058,0.9757994972308598,0.23529411764705882,1.0175369613170915
1,44,9,19,1,1,454,190,418,0.0024207112211618365,0.9735459554165834,0.24210526315789474,0.9908713170563601
1,44,9,20,1,1,251,100,220,0.0012298560889697822,0.9460318531864439,0.21,1.1002272727300806
1,44,10,11,1,1,5,5,22,0.00013840198516845703,0.4713804713804852,0.2,0.7500000000000024
1,44,10,13,1,1,283,130,286,0.0015957701870084676,0.9842964173569515,0.2076923076923077,1.0578267885985042
1,44,10,17,1,1,479,170,374,0.0020843621211353177,0.9934949159765775,0.20588235294117646,1.1030198175667465
1,44,10,19,1,1,454,190,418,0.002437875507781224,0.9735459554165954,0.24210526315789474,0.9908713170589181
1,44,11,12,1,1,134,60,132,0.0007539999853704393,0.8949018877300199,0.21666666666666667,1.0006313131316347
1,44,11,13,1,1,264,130,286,0.001625657686727301,0.9552784268008359,0.23846153846153847,0.9841312533681048
1,44,11,14,1,1,139,70,154,0.0009326649624765204,0.9216061157716648,0.22857142857142856,0.9758812615968964
1,44,11,15,1,1,299,150,330,0.0018913491000576912,0.9820817446003721,0.21333333333333335,1.1170707070754133
1,44,11,16,1,1,230,80,176,0.001022096603147445,0.9293674593157898,0.2125,0.9725773358609331
1,44,11,17,1,1,456,170,374,0.002196637967143196,0.9806010488369821,0.2235294117647059,1.0747876690875273
1,44,11,18,1,1,220,90,198,0.0011514571405226185,0.9424125257466104,0.24444444444444444,0.9767115600457146
1,44,11,19,1,1,472,190,418,0.00239623853447214,0.9867188293164278,0.22631578947368422,1.0673633845472068
1,44,11,20,1,1,251,100,220,0.0012816635631767773,0.9460318531863817,0.21,1.100227272729171
1,44,12,13,1,1,269,130,286,0.0016560184029409462,0.96819794676684,0.23076923076923078,1.0213824636939535
1,44,12,17,1,1,429,170,374,0.002261426492605066,0.976998122223035,0.24705882352941178,1.01290587537369
1,44,12,19,1,1,493,190,418,0.0025724628135714665,1.0159140973957046,0.21052631578947367,1.1449886678492476
1,44,13,14,1,1,203,70,154,0.0009661087623009315,0.9086365233251534,0.24285714285714285,0.9883013811597721
1,44,13,15,1,1,304,150,330,0.0018581845161673256,0.9980038798603679,0.20666666666666667,1.083434343447152
1,44,13,16,1,1,230,80,176,0.0009709519724692068,0.940996091314908,0.2125,1.0628551136369424
1,44,13,17,1,1,463,170,374,0.002084845803548563,0.9860018873892322,0.21764705882352942,1.1036489462203463
1,44,13,18,1,1,240,90,198,0.0011013688463153261,0.9741493074832993,0.2111111111111111,1.083613916948707
1,44,13,19,1,1,501,190,418,0.0022994505858800864,1.0018923554140202,0.20526315789473684,1.0658524301297803
1,44,13,20,1,1,239,100,220,0.0012417929714056595,0.923737623763641,0.23,1.0020454545483517
1,44,14,15,1,1,410,150,330,0.0018778473138809204,0.9666492742009799,0.24666666666666667,1.0049494949580549
1,44,14,17,1,1,472,170,374,0.0020599398657540294,0.996764269501399,0.21176470588235294,1.1326675055142914
1,44,14,19,1,1,478,190,418,0.0023346589710898026,0.9865098901337462,0.22105263157894736,1.093112566115451
1,44,15,16,1,1,216,80,176,0.0010115826452100599,0.9200419511474455,0.2375,0.9463778409092356
1,44,15,17,1,1,436,170,374,0.0021230737761695788,0.9766003179194896,0.2411764705882353,0.9947922127903439
1,44,15,19,1,1,459,190,418,0.002374026734950179,0.9800695091806852,0.23684210526315788,1.0162427600189403
1,44,16,17,1,1,450,170,374,0.002106390845391058,0.9780747232359308,0.22941176470588234,1.046083674118563
1,44,16,19,1,1,448,190,418,0.0023803557721798698,0.9811273164448554,0.24736842105263157,1.0004476902086026
1,44,17,18,1,1,235,90,198,0.0011032940791203425,0.9396930230272721,0.2222222222222222,1.028900112235533
1,44,17,19,1,1,467,190,418,0.0024129331928409944,0.985676587197778,0.23157894736842105,1.04174011584837
1,44,17,20,1,1,239,100,220,0.0015071528499456986,0.9237376237638858,0.23,1.0020454545474422
1,44,18,19,1,1,487,190,418,0.0025616509171321085,0.9988527206222096,0.21578947368421053,1.1189876605494646
1,44,19,20,1,1,253,100,220,0.0012934754995718894,0.9470219521963618,0.21,1.10022727273099
