vorher,yHull,0,70,140,210,350,980,1260,1470,1820,2450,3220,3710,4060,4620,6510,7210,7700,8470,9800,11270,12180,12810,13790,16940,18060,18830,20020,21700
nachher,yHull,0,70,140,210,350,980,1260,1470,1820,2450,3220,3710,4060,4620,6510,7210,7700,8470,9800,11270,12180,12810,13790,16940,18060,18830,20020
vorher,yHull,70,140,280,420,910,1190,1610,1960,3080,3570,4270,4830,6300,7000,7980,8750,10990,11900,13160,14140,16590,17710,19250,20440,21280
nachher,yHull,70,140,280,420,910,1190,1610,1960,3080,3570,4270,4830,6300,7000,7980,8750,10990,11900,13160,14140,16590,17710,19250,20440
vorher,yHull,70,210,490,840,1400,2100,2940,3920,5040,6090,7490,9030,10710,12530,14490,16240,18480,20860,21280
nachher,yHull,70,210,490,840,1400,2100,2940,3920,5040,6090,7490,9030,10710,12530,14490,16240,18480,20860
vorher,yHull,70,140,350,560,770,1120,1750,2240,2800,3430,4480,5250,5880,6790,8260,9310,10430,11620,13510,14840,15890,17360,19670,21280
nachher,yHull,70,140,350,560,770,1120,1750,2240,2800,3430,4480,5250,5880,6790,8260,9310,10430,11620,13510,14840,15890,17360,19670,21280
vorher,yHull,70,140,210,280,420,630,700,1050,1330,1540,1890,2380,2660,3290,3780,4130,4690,5460,5670,6580,7280,7770,8540,9590,10150,11340,12250,12880,13860,15190,15540,17010,18130,18900,20090,21350
nachher,yHull,70,140,210,280,420,630,700,1050,1330,1540,1890,2380,2660,3290,3780,4130,4690,5460,5670,6580,7280,7770,8540,9590,10150,11340,12250,12880,13860,15190,15540,17010,18130,18900,20090,21700
vorher,yHull,70,140,210,350,490,980,1260,1680,2030,2520,3150,3640,4340,4900,6370,7070,8050,8820,9870,11060,11970,13230,14210,16660,17780,19320,20510,21350
nachher,yHull,70,140,210,350,490,980,1260,1680,2030,2520,3150,3640,4340,4900,6370,7070,8050,8820,9870,11060,11970,13230,14210,16660,17780,19320,20510
vorher,yHull,140,280,560,910,1470,2170,3010,3990,5110,6160,7560,9100,10780,12600,14560,16310,18550,20930,21350
nachher,yHull,140,280,560,910,1470,2170,3010,3990,5110,6160,7560,9100,10780,12600,14560,16310,18550,20930
vorher,yHull,140,210,420,630,840,1190,1820,2310,2870,3500,4550,5320,5950,6860,8330,9380,10500,11690,13580,14910,15960,17430,19740,21350
nachher,yHull,140,210,420,630,840,1190,1820,2310,2870,3500,4550,5320,5950,6860,8330,9380,10500,11690,13580,14910,15960,17430,19740,21350
vorher,yHull,140,210,280,350,490,700,770,1120,1400,1610,1960,2450,2730,3360,3850,4200,4760,5530,5740,6650,7350,7840,8610,9660,10220,11410,12320,12950,13930,15260,15610,17080,18200,18970,20160,21420
nachher,yHull,140,210,280,350,490,700,770,1120,1400,1610,1960,2450,2730,3360,3850,4200,4760,5530,5740,6650,7350,7840,8610,9660,10220,11410,12320,12950,13930,15260,15610,17080,18200,18970,20160,21770
vorher,yHull,140,210,280,420,560,1050,1330,1750,2100,2590,3220,3710,4410,4970,6440,7140,8120,8890,9940,11130,12040,13300,14280,16730,17850,19390,20580,21420
nachher,yHull,140,210,280,420,560,1050,1330,1750,2100,2590,3220,3710,4410,4970,6440,7140,8120,8890,9940,11130,12040,13300,14280,16730,17850,19390,20580
vorher,yHull,210,350,630,980,1540,2240,3080,4060,5180,6230,7630,9170,10850,12670,14630,16380,18620,21000,21420
nachher,yHull,210,350,630,980,1540,2240,3080,4060,5180,6230,7630,9170,10850,12670,14630,16380,18620,21000
